TIMESTAMP,TA_F_MDS,TA_F_MDS_QC,TA_F_MDS_NIGHT,TA_F_MDS_NIGHT_SD,TA_F_MDS_NIGHT_QC,TA_F_MDS_DAY,TA_F_MDS_DAY_SD,TA_F_MDS_DAY_QC,TA_ERA,TA_ERA_NIGHT,TA_ERA_NIGHT_SD,TA_ERA_DAY,TA_ERA_DAY_SD,TA_F,TA_F_QC,TA_F_NIGHT,TA_F_NIGHT_SD,TA_F_NIGHT_QC,TA_F_DAY,TA_F_DAY_SD,TA_F_DAY_QC,SW_IN_POT,SW_IN_F_MDS,SW_IN_F_MDS_QC,SW_IN_ERA,SW_IN_F,SW_IN_F_QC,LW_IN_F_MDS,LW_IN_F_MDS_QC,LW_IN_ERA,LW_IN_F,LW_IN_F_QC,LW_IN_JSB,LW_IN_JSB_QC,LW_IN_JSB_ERA,LW_IN_JSB_F,LW_IN_JSB_F_QC,VPD_F_MDS,VPD_F_MDS_QC,VPD_ERA,VPD_F,VPD_F_QC,PA_ERA,PA_F,PA_F_QC,P_ERA,P_F,P_F_QC,WS_ERA,WS_F,WS_F_QC,USTAR,USTAR_QC,NETRAD,NETRAD_QC,PPFD_IN,PPFD_IN_QC,LW_OUT,LW_OUT_QC,CO2_F_MDS,CO2_F_MDS_QC,TS_F_MDS_1,TS_F_MDS_1_QC,SWC_F_MDS_1,SWC_F_MDS_1_QC,G_F_MDS,G_F_MDS_QC,LE_F_MDS,LE_F_MDS_QC,LE_CORR,LE_RANDUNC,H_F_MDS,H_F_MDS_QC,H_CORR,H_RANDUNC,EBC_CF_N,EBC_CF_METHOD,NIGHT_D,DAY_D,NIGHT_RANDUNC_N,DAY_RANDUNC_N,NEE_CUT_REF,NEE_VUT_REF,NEE_CUT_REF_QC,NEE_VUT_REF_QC,NEE_CUT_REF_RANDUNC,NEE_VUT_REF_RANDUNC,NEE_CUT_REF_JOINTUNC,NEE_VUT_REF_JOINTUNC,NEE_CUT_USTAR50,NEE_VUT_USTAR50,NEE_CUT_USTAR50_QC,NEE_VUT_USTAR50_QC,NEE_CUT_USTAR50_RANDUNC,NEE_VUT_USTAR50_RANDUNC,NEE_CUT_USTAR50_JOINTUNC,NEE_VUT_USTAR50_JOINTUNC,NEE_CUT_MEAN,NEE_VUT_MEAN,NEE_CUT_MEAN_QC,NEE_VUT_MEAN_QC,NEE_CUT_SE,NEE_VUT_SE,NEE_CUT_05,NEE_CUT_16,NEE_CUT_25,NEE_CUT_50,NEE_CUT_75,NEE_CUT_84,NEE_CUT_95,NEE_VUT_05,NEE_VUT_16,NEE_VUT_25,NEE_VUT_50,NEE_VUT_75,NEE_VUT_84,NEE_VUT_95,NEE_CUT_05_QC,NEE_CUT_16_QC,NEE_CUT_25_QC,NEE_CUT_50_QC,NEE_CUT_75_QC,NEE_CUT_84_QC,NEE_CUT_95_QC,NEE_VUT_05_QC,NEE_VUT_16_QC,NEE_VUT_25_QC,NEE_VUT_50_QC,NEE_VUT_75_QC,NEE_VUT_84_QC,NEE_VUT_95_QC,NEE_CUT_REF_NIGHT,NEE_VUT_REF_NIGHT,NEE_CUT_REF_NIGHT_SD,NEE_VUT_REF_NIGHT_SD,NEE_CUT_REF_NIGHT_QC,NEE_VUT_REF_NIGHT_QC,NEE_CUT_REF_NIGHT_RANDUNC,NEE_VUT_REF_NIGHT_RANDUNC,NEE_CUT_REF_NIGHT_JOINTUNC,NEE_VUT_REF_NIGHT_JOINTUNC,NEE_CUT_REF_DAY,NEE_VUT_REF_DAY,NEE_CUT_REF_DAY_SD,NEE_VUT_REF_DAY_SD,NEE_CUT_REF_DAY_QC,NEE_VUT_REF_DAY_QC,NEE_CUT_REF_DAY_RANDUNC,NEE_VUT_REF_DAY_RANDUNC,NEE_CUT_REF_DAY_JOINTUNC,NEE_VUT_REF_DAY_JOINTUNC,NEE_CUT_USTAR50_NIGHT,NEE_VUT_USTAR50_NIGHT,NEE_CUT_USTAR50_NIGHT_SD,NEE_VUT_USTAR50_NIGHT_SD,NEE_CUT_USTAR50_NIGHT_QC,NEE_VUT_USTAR50_NIGHT_QC,NEE_CUT_USTAR50_NIGHT_RANDUNC,NEE_VUT_USTAR50_NIGHT_RANDUNC,NEE_CUT_USTAR50_NIGHT_JOINTUNC,NEE_VUT_USTAR50_NIGHT_JOINTUNC,NEE_CUT_USTAR50_DAY,NEE_VUT_USTAR50_DAY,NEE_CUT_USTAR50_DAY_SD,NEE_VUT_USTAR50_DAY_SD,NEE_CUT_USTAR50_DAY_QC,NEE_VUT_USTAR50_DAY_QC,NEE_CUT_USTAR50_DAY_RANDUNC,NEE_VUT_USTAR50_DAY_RANDUNC,NEE_CUT_USTAR50_DAY_JOINTUNC,NEE_VUT_USTAR50_DAY_JOINTUNC,NEE_CUT_05_NIGHT,NEE_CUT_16_NIGHT,NEE_CUT_25_NIGHT,NEE_CUT_50_NIGHT,NEE_CUT_75_NIGHT,NEE_CUT_84_NIGHT,NEE_CUT_95_NIGHT,NEE_VUT_05_NIGHT,NEE_VUT_16_NIGHT,NEE_VUT_25_NIGHT,NEE_VUT_50_NIGHT,NEE_VUT_75_NIGHT,NEE_VUT_84_NIGHT,NEE_VUT_95_NIGHT,NEE_CUT_05_NIGHT_QC,NEE_CUT_16_NIGHT_QC,NEE_CUT_25_NIGHT_QC,NEE_CUT_50_NIGHT_QC,NEE_CUT_75_NIGHT_QC,NEE_CUT_84_NIGHT_QC,NEE_CUT_95_NIGHT_QC,NEE_VUT_05_NIGHT_QC,NEE_VUT_16_NIGHT_QC,NEE_VUT_25_NIGHT_QC,NEE_VUT_50_NIGHT_QC,NEE_VUT_75_NIGHT_QC,NEE_VUT_84_NIGHT_QC,NEE_VUT_95_NIGHT_QC,NEE_CUT_05_DAY,NEE_CUT_16_DAY,NEE_CUT_25_DAY,NEE_CUT_50_DAY,NEE_CUT_75_DAY,NEE_CUT_84_DAY,NEE_CUT_95_DAY,NEE_VUT_05_DAY,NEE_VUT_16_DAY,NEE_VUT_25_DAY,NEE_VUT_50_DAY,NEE_VUT_75_DAY,NEE_VUT_84_DAY,NEE_VUT_95_DAY,NEE_CUT_05_DAY_QC,NEE_CUT_16_DAY_QC,NEE_CUT_25_DAY_QC,NEE_CUT_50_DAY_QC,NEE_CUT_75_DAY_QC,NEE_CUT_84_DAY_QC,NEE_CUT_95_DAY_QC,NEE_VUT_05_DAY_QC,NEE_VUT_16_DAY_QC,NEE_VUT_25_DAY_QC,NEE_VUT_50_DAY_QC,NEE_VUT_75_DAY_QC,NEE_VUT_84_DAY_QC,NEE_VUT_95_DAY_QC,RECO_NT_VUT_REF,RECO_NT_VUT_USTAR50,RECO_NT_VUT_MEAN,RECO_NT_VUT_SE,RECO_NT_VUT_05,RECO_NT_VUT_16,RECO_NT_VUT_25,RECO_NT_VUT_50,RECO_NT_VUT_75,RECO_NT_VUT_84,RECO_NT_VUT_95,RECO_NT_CUT_REF,RECO_NT_CUT_USTAR50,RECO_NT_CUT_MEAN,RECO_NT_CUT_SE,RECO_NT_CUT_05,RECO_NT_CUT_16,RECO_NT_CUT_25,RECO_NT_CUT_50,RECO_NT_CUT_75,RECO_NT_CUT_84,RECO_NT_CUT_95,GPP_NT_VUT_REF,GPP_NT_VUT_USTAR50,GPP_NT_VUT_MEAN,GPP_NT_VUT_SE,GPP_NT_VUT_05,GPP_NT_VUT_16,GPP_NT_VUT_25,GPP_NT_VUT_50,GPP_NT_VUT_75,GPP_NT_VUT_84,GPP_NT_VUT_95,GPP_NT_CUT_REF,GPP_NT_CUT_USTAR50,GPP_NT_CUT_MEAN,GPP_NT_CUT_SE,GPP_NT_CUT_05,GPP_NT_CUT_16,GPP_NT_CUT_25,GPP_NT_CUT_50,GPP_NT_CUT_75,GPP_NT_CUT_84,GPP_NT_CUT_95,RECO_DT_VUT_REF,RECO_DT_VUT_USTAR50,RECO_DT_VUT_MEAN,RECO_DT_VUT_SE,RECO_DT_VUT_05,RECO_DT_VUT_16,RECO_DT_VUT_25,RECO_DT_VUT_50,RECO_DT_VUT_75,RECO_DT_VUT_84,RECO_DT_VUT_95,RECO_DT_CUT_REF,RECO_DT_CUT_USTAR50,RECO_DT_CUT_MEAN,RECO_DT_CUT_SE,RECO_DT_CUT_05,RECO_DT_CUT_16,RECO_DT_CUT_25,RECO_DT_CUT_50,RECO_DT_CUT_75,RECO_DT_CUT_84,RECO_DT_CUT_95,GPP_DT_VUT_REF,GPP_DT_VUT_USTAR50,GPP_DT_VUT_MEAN,GPP_DT_VUT_SE,GPP_DT_VUT_05,GPP_DT_VUT_16,GPP_DT_VUT_25,GPP_DT_VUT_50,GPP_DT_VUT_75,GPP_DT_VUT_84,GPP_DT_VUT_95,GPP_DT_CUT_REF,GPP_DT_CUT_USTAR50,GPP_DT_CUT_MEAN,GPP_DT_CUT_SE,GPP_DT_CUT_05,GPP_DT_CUT_16,GPP_DT_CUT_25,GPP_DT_CUT_50,GPP_DT_CUT_75,GPP_DT_CUT_84,GPP_DT_CUT_95,RECO_SR,RECO_SR_N
201001,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-18.365,-19.588,3.096,-16.579,2.572,-18.365,0.0,-19.588,3.096,0.0,-16.579,2.572,0.0,165.531,82.902,0.633737,99.418,99.009,0.633737,-9999,-9999,162.195,162.195,0.0,-9999,-9999,161.972,161.972,0.0,-9999,-9999,0.782,0.782,0.0,85.792,85.792,0.0,0.234,0.234,0.0,4.132,4.132,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.22909,0.0,-9999,-9999,-4.3099,0.0,-9999,-9999,-9999,-9999,28.4194,19.5806,0.0,0.0,-0.756035,-0.756035,0.0,0.0,-9999,-9999,-9999,-9999,-0.756035,-0.756035,0.0,0.0,-9999,-9999,-9999,-9999,-0.756693,-0.756693,0.0,0.0,0.00232071,0.00232071,-0.773241,-0.772328,-0.762064,-0.756035,-0.751917,-0.750503,-0.748792,-0.773241,-0.772328,-0.762064,-0.756035,-0.751917,-0.750503,-0.748792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.51828,-1.51828,0.286536,0.286536,0.0,0.0,-9999,-9999,-9999,-9999,0.420183,0.420183,1.31354,1.31354,0.0,0.0,-9999,-9999,-9999,-9999,-1.51828,-1.51828,0.286536,0.286536,0.0,0.0,-9999,-9999,-9999,-9999,0.420183,0.420183,1.31354,1.31354,0.0,0.0,-9999,-9999,-9999,-9999,-1.5504,-1.54482,-1.52772,-1.51828,-1.51235,-1.51003,-1.5092,-1.5504,-1.54482,-1.52772,-1.51828,-1.51235,-1.51003,-1.5092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.419699,0.419699,0.419699,0.420183,0.421232,0.424066,0.431486,0.419699,0.419699,0.419699,0.420183,0.421232,0.424066,0.431486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.773242,0.756035,0.756693,0.00232071,0.748793,0.750176,0.750657,0.756035,0.761642,0.768007,0.773242,0.773242,0.756035,0.756693,0.00232071,0.748793,0.750176,0.750657,0.756035,0.761642,0.768007,0.773242,0.386408,0.386408,0.386408,3.89187e-08,0.386408,0.386408,0.386408,0.386408,0.386408,0.386408,0.386408,0.386408,0.386408,0.386408,3.89187e-08,0.386408,0.386408,0.386408,0.386408,0.386408,0.386408,0.386408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
201002,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-13.565,-15.595,2.564,-11.14,3.418,-13.565,0.0,-15.595,2.564,0.0,-11.14,3.418,0.0,227.471,82.907,0.587798,137.496,137.363,0.587798,-9999,-9999,170.914,170.914,0.0,-9999,-9999,172.81,172.81,0.0,-9999,-9999,1.497,1.497,0.0,85.516,85.516,0.0,0.092,0.092,0.0,3.791,3.791,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.22352,0.0,-9999,-9999,-3.95783,0.0,-9999,-9999,-9999,-9999,26.2143,21.7857,0.0,0.0,-0.761002,-0.761002,0.0,0.0,-9999,-9999,-9999,-9999,-0.761002,-0.761002,0.0,0.0,-9999,-9999,-9999,-9999,-0.762272,-0.762272,0.0,0.0,0.00238465,0.00238465,-0.778535,-0.777524,-0.769242,-0.761002,-0.75598,-0.755035,-0.75314,-0.778535,-0.777524,-0.769242,-0.761002,-0.75598,-0.755035,-0.75314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.53517,-1.53517,0.289923,0.289923,0.0,0.0,-9999,-9999,-9999,-9999,0.233872,0.233872,1.34093,1.34093,0.0,0.0,-9999,-9999,-9999,-9999,-1.53517,-1.53517,0.289923,0.289923,0.0,0.0,-9999,-9999,-9999,-9999,0.233872,0.233872,1.34093,1.34093,0.0,0.0,-9999,-9999,-9999,-9999,-1.57096,-1.56436,-1.54888,-1.53517,-1.52924,-1.52673,-1.52608,-1.57096,-1.56436,-1.54888,-1.53517,-1.52924,-1.52673,-1.52608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23282,0.23282,0.23282,0.233872,0.236358,0.237743,0.239613,0.23282,0.23282,0.23282,0.233872,0.236358,0.237743,0.239613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38981e-08,1.38981e-08,1.38981e-08,1.05964e-24,1.38981e-08,1.38981e-08,1.38981e-08,1.38981e-08,1.38981e-08,1.38981e-08,1.38981e-08,1.38981e-08,1.38981e-08,1.38981e-08,1.05964e-24,1.38981e-08,1.38981e-08,1.38981e-08,1.38981e-08,1.38981e-08,1.38981e-08,1.38981e-08,0.778535,0.761002,0.762273,0.00238465,0.753141,0.754672,0.755204,0.761002,0.769242,0.775032,0.778535,0.778535,0.761002,0.762273,0.00238465,0.753141,0.754672,0.755204,0.761002,0.769242,0.775032,0.778535,0.497588,0.497589,0.497588,4.89073e-08,0.497588,0.497588,0.497588,0.497589,0.497589,0.497589,0.497589,0.497588,0.497589,0.497588,4.89073e-08,0.497588,0.497588,0.497588,0.497589,0.497589,0.497589,0.497589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
201003,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-6.386,-8.428,2.875,-4.435,3.111,-6.386,0.0,-8.428,2.875,0.0,-4.435,3.111,0.0,313.351,83.136,0.532258,191.116,190.848,0.532258,-9999,-9999,190.099,190.099,0.0,-9999,-9999,196.658,196.658,0.0,-9999,-9999,2.996,2.996,0.0,85.495,85.495,0.0,0.371,0.371,0.0,4.774,4.774,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.27389,0.0,-9999,-9999,-4.38979,0.0,-9999,-9999,-9999,-9999,23.5484,24.4516,0.0,0.0,-0.766593,-0.766593,0.0,0.0,-9999,-9999,-9999,-9999,-0.766593,-0.766593,0.0,0.0,-9999,-9999,-9999,-9999,-0.767389,-0.767389,0.0,0.0,0.00243045,0.00243045,-0.785134,-0.78422,-0.773451,-0.766593,-0.761815,-0.76075,-0.759039,-0.785134,-0.78422,-0.773451,-0.766593,-0.761815,-0.76075,-0.759039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.56972,-1.56972,0.296209,0.296209,0.0,0.0,-9999,-9999,-9999,-9999,0.063664,0.063664,1.38014,1.38014,0.0,0.0,-9999,-9999,-9999,-9999,-1.56972,-1.56972,0.296209,0.296209,0.0,0.0,-9999,-9999,-9999,-9999,0.063664,0.063664,1.38014,1.38014,0.0,0.0,-9999,-9999,-9999,-9999,-1.60398,-1.60374,-1.57964,-1.56972,-1.56241,-1.56177,-1.56137,-1.60398,-1.60374,-1.57964,-1.56972,-1.56241,-1.56177,-1.56137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060383,0.060383,0.060383,0.063664,0.0676306,0.0676306,0.0702573,0.060383,0.060383,0.060383,0.063664,0.0676306,0.0676306,0.0702573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.50822e-08,8.50822e-08,8.50822e-08,4.23856e-24,8.50822e-08,8.50822e-08,8.50822e-08,8.50822e-08,8.50822e-08,8.50822e-08,8.50822e-08,8.50822e-08,8.50822e-08,8.50822e-08,4.23856e-24,8.50822e-08,8.50822e-08,8.50822e-08,8.50822e-08,8.50822e-08,8.50822e-08,8.50822e-08,0.785134,0.766594,0.76739,0.00243045,0.759039,0.760423,0.760903,0.766594,0.772517,0.778113,0.785134,0.785134,0.766594,0.76739,0.00243045,0.759039,0.760423,0.760903,0.766594,0.772517,0.778113,0.785134,0.660911,0.660912,0.660912,6.71928e-08,0.660911,0.660911,0.660911,0.660912,0.660912,0.660912,0.660912,0.660911,0.660912,0.660912,6.71928e-08,0.660911,0.660911,0.660911,0.660912,0.660912,0.660912,0.660912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
201004,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-0.031,-2.816,2.745,2.101,3.618,-0.031,0.0,-2.816,2.745,0.0,2.101,3.618,0.0,398.744,82.984,0.473611,221.018,220.788,0.473611,-9999,-9999,212.776,212.776,0.0,-9999,-9999,224.847,224.847,0.0,-9999,-9999,5.017,5.017,0.0,85.435,85.435,0.0,0.785,0.785,0.0,4.458,4.458,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.24279,0.0,-9999,-9999,-4.22789,0.0,-9999,-9999,-9999,-9999,20.7333,27.2667,0.0,0.0,-0.761217,-0.761217,0.0,0.0,-9999,-9999,-9999,-9999,-0.761217,-0.761217,0.0,0.0,-9999,-9999,-9999,-9999,-0.762113,-0.762113,0.0,0.0,0.00237657,0.00237657,-0.778985,-0.778041,-0.767846,-0.761217,-0.756591,-0.755443,-0.753674,-0.778985,-0.778041,-0.767846,-0.761217,-0.756591,-0.755443,-0.753674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.57489,-1.57489,0.299732,0.299732,0.0,0.0,-9999,-9999,-9999,-9999,-0.0933151,-0.0933151,1.38198,1.38198,0.0,0.0,-9999,-9999,-9999,-9999,-1.57489,-1.57489,0.299732,0.299732,0.0,0.0,-9999,-9999,-9999,-9999,-0.0933151,-0.0933151,1.38198,1.38198,0.0,0.0,-9999,-9999,-9999,-9999,-1.60549,-1.60549,-1.58085,-1.57489,-1.57072,-1.56996,-1.56716,-1.60549,-1.60549,-1.58085,-1.57489,-1.57072,-1.56996,-1.56716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.100225,-0.100004,-0.100004,-0.0933151,-0.0866699,-0.0866699,-0.0842369,-0.100225,-0.100004,-0.100004,-0.0933151,-0.0866699,-0.0866699,-0.0842369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56549e-07,2.56549e-07,2.56549e-07,1.69542e-23,2.56549e-07,2.56549e-07,2.56549e-07,2.56549e-07,2.56549e-07,2.56549e-07,2.56549e-07,2.56549e-07,2.56549e-07,2.56549e-07,1.69542e-23,2.56549e-07,2.56549e-07,2.56549e-07,2.56549e-07,2.56549e-07,2.56549e-07,2.56549e-07,0.778985,0.761218,0.762113,0.00237657,0.753675,0.755104,0.755601,0.761218,0.767753,0.773673,0.778985,0.778985,0.761218,0.762113,0.00237657,0.753675,0.755104,0.755601,0.761218,0.767753,0.773673,0.778985,0.791582,0.791583,0.791582,7.9436e-08,0.791582,0.791582,0.791582,0.791583,0.791583,0.791583,0.791583,0.791582,0.791583,0.791582,7.9436e-08,0.791582,0.791582,0.791582,0.791583,0.791583,0.791583,0.791583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
201005,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,11.356,7.827,2.747,13.547,4.23,11.356,0.0,7.827,2.747,0.0,13.547,4.23,0.0,459.98,82.902,0.424059,234.493,234.28,0.424059,-9999,-9999,267.933,267.933,0.0,-9999,-9999,293.411,293.411,0.0,-9999,-9999,9.507,9.507,0.0,85.188,85.188,0.0,0.97,0.97,0.0,4.484,4.484,0.0,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,1.0,5.22909,0.0,-9999,-9999,-4.3099,0.0,-9999,-9999,-9999,-9999,18.3548,29.6452,0.0,0.0,-0.756035,-0.756035,0.0,0.0,-9999,-9999,-9999,-9999,-0.756035,-0.756035,0.0,0.0,-9999,-9999,-9999,-9999,-0.756693,-0.756693,0.0,0.0,0.00232071,0.00232071,-0.773241,-0.772328,-0.762064,-0.756035,-0.751917,-0.750503,-0.748792,-0.773241,-0.772328,-0.762064,-0.756035,-0.751917,-0.750503,-0.748792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.58929,-1.58929,0.294304,0.294304,0.0,0.0,-9999,-9999,-9999,-9999,-0.195294,-0.195294,1.37727,1.37727,0.0,0.0,-9999,-9999,-9999,-9999,-1.58929,-1.58929,0.294304,0.294304,0.0,0.0,-9999,-9999,-9999,-9999,-0.195294,-0.195294,1.37727,1.37727,0.0,0.0,-9999,-9999,-9999,-9999,-1.61615,-1.61615,-1.59452,-1.58929,-1.58529,-1.58446,-1.57959,-1.61615,-1.61615,-1.59452,-1.58929,-1.58529,-1.58446,-1.57959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.205502,-0.204074,-0.201478,-0.195294,-0.189104,-0.188874,-0.186941,-0.205502,-0.204074,-0.201478,-0.195294,-0.189104,-0.188874,-0.186941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.08009e-07,9.08009e-07,9.08009e-07,1.35634e-22,9.08009e-07,9.08009e-07,9.08009e-07,9.08009e-07,9.08009e-07,9.08009e-07,9.08009e-07,9.08009e-07,9.08009e-07,9.08009e-07,1.35634e-22,9.08009e-07,9.08009e-07,9.08009e-07,9.08009e-07,9.08009e-07,9.08009e-07,9.08009e-07,0.773243,0.756036,0.756694,0.00232071,0.748794,0.750177,0.750657,0.756036,0.761643,0.768007,0.773243,0.773243,0.756036,0.756694,0.00232071,0.748794,0.750177,0.750657,0.756036,0.761643,0.768007,0.773243,0.985897,0.985898,0.985898,9.94403e-08,0.985897,0.985897,0.985897,0.985898,0.985899,0.985899,0.985899,0.985897,0.985898,0.985898,9.94403e-08,0.985897,0.985897,0.985897,0.985898,0.985899,0.985899,0.985899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9999,-9999
